"H. Con. Res. 27 (Introduced in House) - Condemning Russia’s unjust and arbitrary detention of Russian opposition leader Vladimir Kara-Murza who has stood up in defense of democracy, the rule of law, and free and fair elections in Russia.",https://www.govinfo.gov/content/pkg/BILLS-118hconres27ih/pdf/BILLS-118hconres27ih.pdf
H. Con. Res. 28 (Introduced in House) - Expressing the sense of Congress that tax-exempt fraternal benefit societies have historically provided and continue to provide critical benefits to the people and communities of the United States.,https://www.govinfo.gov/content/pkg/BILLS-118hconres28ih/pdf/BILLS-118hconres28ih.pdf
H. Con. Res. 29 (Introduced in House) - Condemning the Russian Federation’s kidnapping of Ukrainian children.,https://www.govinfo.gov/content/pkg/BILLS-118hconres29ih/pdf/BILLS-118hconres29ih.pdf
"H. Con. Res. 30 (Introduced in House) - Directing the President, pursuant to section 5(c) of the War Powers Resolution, to remove all United States Armed Forces, other than United States Armed Forces assigned to protect the United States Embassy, from Somalia.",https://www.govinfo.gov/content/pkg/BILLS-118hconres30ih/pdf/BILLS-118hconres30ih.pdf
"H. Con. Res. 31 (Introduced in House) - Highlighting the risks that environmental defenders face around the world and commending their role in defending human rights, combating climate chaos, and supporting a clean, healthy, and sustainable environment.",https://www.govinfo.gov/content/pkg/BILLS-118hconres31ih/pdf/BILLS-118hconres31ih.pdf
H. Con. Res. 32 (Introduced in House) - Supporting the goals and ideals of International Transgender Day of Visibility.,https://www.govinfo.gov/content/pkg/BILLS-118hconres32ih/pdf/BILLS-118hconres32ih.pdf
H. Con. Res. 33 (Introduced in House) - Freedom to Decide Act,https://www.govinfo.gov/content/pkg/BILLS-118hconres33ih/pdf/BILLS-118hconres33ih.pdf
"H. Con. Res. 34 (Introduced in House) - Expressing disapproval of the withdrawal by the Secretary of the Interior of approximately 225,504 acres of National Forest System lands in Cook, Lake, and Saint Louis Counties, Minnesota, from disposition under the United States mineral and geothermal leasing laws.",https://www.govinfo.gov/content/pkg/BILLS-118hconres34ih/pdf/BILLS-118hconres34ih.pdf
H. Con. Res. 35 (Introduced in House) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate a King Kamehameha Day Lei Draping Ceremony.,https://www.govinfo.gov/content/pkg/BILLS-118hconres35ih/pdf/BILLS-118hconres35ih.pdf
H. Con. Res. 35 (Engrossed in House) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate a King Kamehameha Day Lei Draping Ceremony.,https://www.govinfo.gov/content/pkg/BILLS-118hconres35eh/pdf/BILLS-118hconres35eh.pdf
